[offtarget] Loaded 37 unique guides, max_mismatches=3
[offtarget]   NW_022185035.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185036.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185037.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185038.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185039.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185040.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185041.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185042.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185043.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185044.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185045.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185046.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185047.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185048.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185049.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185050.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185051.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185052.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185053.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185054.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185055.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185056.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185057.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185058.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185059.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185060.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185061.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185062.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185063.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185064.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185065.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185066.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185067.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185068.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185069.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185070.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185071.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185072.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185073.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185074.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185075.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185076.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185077.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185078.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185079.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185080.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185081.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185082.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185083.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185084.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185085.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185086.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185087.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185088.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185089.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185090.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185091.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185092.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185093.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185094.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185095.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185096.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185097.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185098.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185099.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185100.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185101.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185102.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185103.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185104.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185105.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185106.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185107.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185108.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185109.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185110.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185111.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185112.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185113.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185114.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185115.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185116.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185117.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185118.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185119.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185120.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185121.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185122.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185123.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185124.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185125.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185126.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185127.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185128.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185129.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185130.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185131.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185132.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185133.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185134.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185135.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185136.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185137.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185138.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185139.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185140.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185141.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185142.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185143.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185144.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185145.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185146.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185147.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185148.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185149.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185150.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185151.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185152.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185153.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185154.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185155.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185156.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185157.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185158.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185159.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185160.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185161.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185162.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185163.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185164.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185165.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185166.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185167.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185168.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185169.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185170.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185171.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185172.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185173.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185174.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185175.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185176.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185177.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185178.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185179.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185180.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185181.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185182.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185183.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185184.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185185.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185186.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185187.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185188.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185189.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185190.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185191.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185192.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185193.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185194.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185195.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185196.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185197.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185198.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185199.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185200.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185201.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185202.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185203.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185204.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185205.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185206.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185207.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185208.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185209.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185210.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185211.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185212.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185213.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185214.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185215.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185216.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185217.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185218.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185219.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185220.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185221.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185222.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185223.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185224.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185225.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185226.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185227.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185228.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185229.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185230.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185231.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185232.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185233.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185234.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185235.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185236.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185237.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185238.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185239.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185240.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185241.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185242.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185243.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185244.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185245.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185246.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185247.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185248.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185249.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185250.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185251.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185252.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185253.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185254.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185255.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185256.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185257.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185258.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185259.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185260.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185261.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185262.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185263.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185264.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185265.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185266.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185267.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185268.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185269.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185270.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185271.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185272.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185273.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185274.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185275.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185276.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185277.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185278.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185279.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185280.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185281.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185282.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185283.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185284.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185285.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185286.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185287.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185288.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185289.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185290.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185291.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185292.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185293.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185294.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185295.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185296.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185297.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185298.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185299.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185300.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185301.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185302.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185303.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185304.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185305.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185306.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185307.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185308.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185309.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185310.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185311.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185312.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185313.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185314.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185315.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185316.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185317.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185318.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185319.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185320.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185321.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185322.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185323.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185324.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185325.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185326.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185327.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185328.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185329.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185330.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185331.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185332.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185333.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185334.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185335.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185336.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185337.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185338.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185339.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185340.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185341.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185342.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185343.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185344.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185345.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185346.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185347.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185348.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185349.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185350.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185351.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185352.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185353.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185354.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185355.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185356.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185357.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185358.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185359.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185360.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185361.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185362.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185363.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185364.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185365.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185366.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185367.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185368.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185369.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185370.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185371.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185372.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185373.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185374.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185375.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185376.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185377.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185378.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185379.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185380.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185381.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185382.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185383.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185384.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185385.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185386.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185387.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185388.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185389.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185390.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185391.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185392.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185393.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185394.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185395.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185396.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185397.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185398.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185399.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185400.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185401.1 — 0.0 Mb, 0 hits in 0.00s
